794	6	Vessels deliver oxygen to every cell in the body.
794	7	Blood brings carbon dioxide back to lungs.
794	8	Carbon dioxide released when you exhale.
795	1	You breathe in.
795	2	Air goes through all the little branches in your lungs to fill up the air sacs, or alveoli.
795	3	Oxygen goes through the walls of the alveoli and into the capillaries.
795	4	The oxygen goes into the bloodstream.
795	5	Oxygen is left and carbon dioxide is picked up.
795	6	You breathe it out through your lungs.
796	1	Air is brought in through the mouth.
796	2	Passes through the lungs.
796	3	And into the bronchial tissue.
796	4	The carbon dioxide is removed.
796	5	The lungs bring the oxygen to the rest of the body.
807	1	Get an ice cube tray.
807	2	Fill the tray with cool water.
807	3	Place the tray in the freezer.
807	4	Leave the tray in the freezer for a few hours.
807	5	Take they tray out of the freezer.
807	6	Pop the ice cubes out of tray.
808	1	You find an empty ice cube tray.
808	2	You fill the tray with warm water.
808	3	You carefully place the tray on an even surface in a freezer that is at least 32 degree Farhenheit, the freezing point of water.
808	4	The water begins to get colder until it starts to freeze solid.
808	5	The water expands as it freezes, one of the few liquids that has greater volume as a solid.
808	6	Because you used warm water, the gasses in the water had evaporated out, so you will have nice clear ice cubes without cracks from the trapped gasses.
817	1	Energy is stored in a battery.
817	2	The energy is released from the battery as electrical current.
817	3	The electrical current goes to a motor.
817	4	The motor makes the needle of the sewing machine go up and down.
817	5	The needle is pressed through the piece of clothing at a constant rate.
817	6	Thread is attached and used to stitch the clothing.
821	1	Coal is burned at a furnace.
821	2	The resulting heat energy is used to heat water.
821	3	The heated water is turned into steam.
821	4	The steam drives a generator.
821	5	Electricity is produced.
823	1	Coal is mixed with hot air in a power station.
823	2	Water is sent through pipes in the power station.
823	3	The water pipes go through a firebox in the power station.
823	4	The coal is put in the air in the firebox.
823	5	The water heats up so it's very hot.
823	6	The water turns into steam.
823	7	The steam is pushed out of the pipes into a separate area.
823	8	The steam powers turbines.
823	9	Magnets in the turbines spin in wire coils.
823	10	Electricity is produced.
828	1	A fuel is heated in an oven.
828	2	Above the oven is a tank of water that is sealed.
828	3	The tank of water begins to boil above the oven.
828	4	A the water boils steam is created.
828	5	The steam is denser than air so it needs a place to go.
828	6	The steam is forced out of the tank and into a piston.
828	7	The piston moves up.
828	8	The valve of the piston closes.
828	9	The valve on the next piston opens.
828	10	The steam fills the next piston, driving it up, and the other one down.
830	1	The flu virus has receptors, which are like viral Velcro, on the surface of the virus particle.
830	2	The receptors will lock onto a target cell using these chemical receptors on the surface, which docks onto the cell surface.
830	3	The receptors  then go into the cell.
830	4	The receptors use it like a factory.
830	5	The receptors take it over and make it produce thousands or in some cases millions of copies of new viruses.
830	6	The copies come streaming out of the cell.
830	7	The copies infect other cells to make more viruses, or they escape from the body and infect a new victim.
834	1	A virus enters a host body.
834	2	The virus has receptors that lock onto a target cell.
834	3	The virus enters the cell.
834	4	The virus uses the cell like a factory to make new copies of the virus.
834	5	The new copies of the virus leave the cell.
834	6	Infect other cells.
834	7	The host gets sick as its cells are damaged.
842	1	Electromagnet creates magnetic field with electricity.
842	2	Conductive copper wire is wrapped around a piece of metal.
842	3	An electric current gets introduced from power source.
842	4	Flows through the wire.
842	5	Magnetic field gets created in the wire.
842	6	And the metal gets magnetized.
842	7	When turned off it is no longer magnetic.
844	1	A conducting metal, like copper, is wrapped around a piece of metal.
844	2	An electrical source, like a battery, produces an electrical current.
844	3	The electrical current flows through the wire.
844	4	The electrical current creates a magnetic field around the wire, magnetizing the metal.
844	5	The magnetic field can be turned on and off by starting or stopping the electricity source.
846	1	Blood delivers oxygen in the body.
846	2	Proteins and acids are broken down in the liver.
846	3	The liver releases waste in the form of urea.
846	4	The blood carries the urea and carbon dioxide to the kidneys.
846	5	The kidneys strain the urea and salts needed from the blood.
846	6	The carbon dioxide by product is transported back to the lungs.
846	7	Carbon dioxide is exhaled by the lungs.
852	1	A machine called a pulverizer grinds the coal into a fine powder.
852	2	The coal powder mixes with hot air, which helps the coal burn more efficiently, and the mixture moves to the furnace.
852	3	The burning coal heats water in a boiler, creating steam.
852	4	Steam released from the boiler powers an engine called a turbine, transforming heat energy from burning coal into mechanical energy that spins the turbine engine.
852	5	The spinning turbine is used to power a generator, a machine that turns mechanical energy into electric energy.
852	6	This happens when magnets inside a copper coil in the generator spin.
852	7	A condenser cools the steam moving through the turbine. As the steam is condensed, it turns back into water.
852	8	The water returns to the boiler, and the cycle begins again.
867	1	A mold spore floats through the air.
867	2	The spore lands on a piece of bread.
867	3	The spore grows hyphae into the bread.
867	4	The mold forms a colony.
867	5	Sporangiophores grow upward.
867	6	The mold sends out spores.
872	1	A rig drills into the earth where oil is present.
872	2	A pipe is placed in the hole.
872	3	A pump is added to the pipe.
872	4	Oil is pumped out.
872	5	Oil is placed in barrels.
872	6	Barrels are loaded on trucks.
872	7	Trucks go to a refinery.
872	8	Crude oil is refined to motor oil.
872	9	Motor oil is bottle.
872	10	Shipped to gas stations.
873	1	The oil is extracted either onshore or offshore by large oil rigs.
873	2	Crude oil is transported to a refinery.
873	3	The refinery turns the crude oil into gasoline.
873	4	The gasoline is loaded onto tank trucks.
873	5	The tank trucks go to gas stations all over the place.
873	6	The gasoline is delivered to the gas station.
874	1	The oil needs to be pumped from the ground.
874	2	After it is pumped it then is transported to a factory.
874	3	In the factory the oil is processed and turned into fuel.
874	4	Once the fuel is refined it is then sent to a truck.
874	5	By truck the fuel is sent to the gas station.
876	1	Water vapor gets into the atmosphere through a process called evaporation.
876	2	This then turns the water that is at the top of oceans, rivers and lakes into water vapor in the atmosphere using energy from the sun.
876	3	The water vapor rises in the atmosphere and there it cools down.
876	4	Water vapor rises in the atmosphere and there it cools down and forms tiny water droplets through something called condensation.
876	5	These then turn into clouds.
876	6	When they all combine together, they grow bigger and are too heavy to stay up there in the air.
876	7	This is when they will fall to the ground as rain, or maybe snow or hail by gravity.
877	1	Warm air from the surface rises into the higher cold air.
877	2	The water vapor in the air is condensed.
877	3	The condensed water and dust forms a cloud.
877	4	Wind in the cloud bounces the water droplets around.
877	5	The bouncing droplets join together.
877	6	The bigger droplets get heavy.
877	7	The heavy droplets fall.
877	8	As they fall, they join with more moisture in the air.
877	9	The droplets get larger.
877	10	Rain falls.
879	1	Warm water rises off the seas.
879	2	The water condenses as it cools and gets higher in the air.
879	3	Then the condensation forms into clouds.
879	4	The clouds travel over areas on land.
879	5	The clouds reach a saturation point.
879	6	The rain falls from the clouds.
880	1	Water evaporates and becomes gaseous.
880	2	The vapor goes into the air.
880	3	And the rain becomes clouds in the atmosphere.
880	4	The clouds become too heavy and it starts to fall.
880	5	It becomes rain.
882	1	Items that can be reused are placed into recycling containers.
882	2	Recycling trucks pick up the items that are able to be reused.
882	3	The recyclable items travel to a recycling plant.
882	4	The items are sorted by what they are made of.
882	5	The items are broken down into small parts.
882	6	The small parts are melted to make new raw parts.
882	7	The raw parts are sold to manufactures to make new items.
892	1	Water in the clouds becomes very cold.
892	2	The cold water forms ice crystals.
892	3	The ice crystals grow by absorbing surrounding water droplets.
892	4	Form snowflakes.
892	5	The snowflakes fall to the ground.
893	1	Blood sugar levels increase after a meal.
893	2	Cells in the pancreas release insulin.
893	3	Insulin causes the body to absorb glucose from the blood.
893	4	Blood sugar goes back to normal.
893	5	Blood sugar is too low.
893	6	The amount of insulin goes down.
893	7	Cells in the pancreas release glucagon.
893	8	The liver turns stored glycogen into glucose.
893	9	The liver releases the glucose into the blood.
893	10	Blood sugar goes back to normal.
894	1	The blood sugar drops in a body.
894	2	Cells in the pancrease release glucagon.
894	3	The liver in response turns the glucagon into glucose.
894	4	And releases it into the blood.
894	5	The blood sugar levels are restored.
900	1	The outer ear collects sound waves.
900	2	The sound waves travel from the outer ear to the middle ear.
900	3	The eardrum changes the sound waves into vibrations.
900	4	The hammer, anvil, and stirrup bones vibrate.
900	5	The sound moves to the inner ear.
900	6	The sound enters the liquid-filled cochlea.
900	7	The cochlea vibrates.
900	8	Small hairs in the cochlea move.
900	9	Nerve signals are created.
900	10	The brain understands the nerve signals as sound.
901	1	Sound enters the ears of a person.
901	2	The sound hits a drum that is inside the ear.
901	3	The drum inside the ear converts the sound to electrical impulses.
901	4	The electrical impulses are sent to the brain.
901	5	The brain can decode the impulses into sound.
905	1	The saliva breaks down the chemicals in the food a bit, which helps make the food mushy and easy to swallow.
905	2	Your tongue helps out, pushing the food around while you chew with your teeth.
905	3	The esophagus moves food from the back of your throat to your stomach.
905	4	Strong muscles in the walls of the stomach and gastric juices break down food in your stomach.
905	5	Your stomach moves the food into the intestines to complete digestion.
908	1	When water freezes it becomes 10% bigger, or takes up 10% more space.
908	2	As water expands it puts great pressure on the walls of anything containing it, including any rocks which happen to be surrounding it.
908	3	The force of the pressure exerted on the rock surrounding it is enough to wedge the walls of the crack farther apart, thus expanding and deepening the crack.
908	4	Clay expends when wet like ice does.
908	5	This causes rock to break apart.
908	6	Some plants like mosses and lichens are capable of growing without soil on bare rock.
908	7	When they do this their roots penetrate pores and crevices and cause rocks to split apart as the roots force their way down through the rocks.
915	1	Sediment transport is the movement of solid particles (sediment).
915	2	The movement is due to a combination of gravity acting on the sediment, and/or the movement of the fluid in which the sediment is entrained.
915	3	Sediment transport occurs in natural systems where the particles are clastic rocks (sand, gravel, boulders, etc.), mud, or clay.
915	4	The fluid is air, water, or ice.
915	5	And the force of gravity acts to move the particles along the sloping surface on which they are resting.
915	6	Sediment transport due to fluid motion occurs in rivers, oceans, lakes, seas, and other bodies of water due to currents and tides.
915	7	Transport is also caused by glaciers as they flow.
916	1	Sediment becomes loose from the rest of the soil.
916	2	The sediment rolls down hill towards a river.
916	3	The heavy items sink to the bottom.
916	4	The lighter items float on the top and in convection cycles.
916	5	As the river flows the sediment is moved.
916	6	The sediment gets dumped through tributaries into lakes and the ocean.
916	7	The sediment keeps moving around the world in convection currents.
917	1	Energy builds up in the crust of the earth.
917	2	The energy causes the fault lines give way.
917	3	The earth's plates move.
917	4	The energy radiates outward from the fault in all directions.
917	5	The seismic waves shake the earth as they move through it.
919	1	Plates on the Earth's crust move slowly past each other.
919	2	As the plates move, they exert a great force.
919	3	When the force is large enough, the crust breaks.
919	4	The stress is released as energy.
919	5	The energy moves through the Earth in the form of waves.
919	6	We feel the earthquake.
920	1	Gases cause pressure beneath the earth.
920	2	The gases come to a head and push molten magma to the surface.
920	3	The magma cools.
920	4	With enough time the pressure builds up greatly.
920	5	The resulting volcano may explode.
921	1	Magma rises through cracks in the Earth's crust.
921	2	The pressure causes plates to move.
921	3	Magma explodes to the surface.
921	4	The lava from the eruption cools to form new crust.
921	5	After several eruptions, the rock builds up and a volcano forms.
922	1	Magma is formed when rock melts inside the Earth's crust.
922	2	Magma rises.
922	3	Collects inside magma chambers underneath a volcano.
922	4	Pressure builds in the magma chambers as they fill.
922	5	Gain energy for eruption.
922	6	Some of the energy is converted into seismic activity (earthquakes).
922	7	If the magma building in the volcano is thick and sticky it will trap gases.
922	8	Results in an explosive eruption when the pressure becomes too intense.
922	9	If the magma is thin and runs.
922	10	The magma results in a low-pressure, slow-moving flow of magma instead of a violent eruption.
923	1	Air is pulled into the lungs.
923	2	Oxygen moves from the lungs into the bloodstream.
923	3	Air is pushed through the vocal chords.
923	4	A person talks.
923	5	Other air is pushed out of the lungs into the environment.
924	1	You inhale.
924	2	The air enters the mouth and nose.
924	3	The diaphragm contracts.
924	4	Air fills all the sacks in the lungs.
924	5	Oxygen passes through the sacks into capillaries.
924	6	The blood is passed to the blood in the capillaries.
924	7	The blood carries the oxygen to the heart.
924	8	The heart pumps the oxygenated blood to the body.
925	1	He air we breathe contains oxygen and other gases.
925	2	Once in the lungs, oxygen is moved into the bloodstream and carried through your body.
925	3	At each cell in your body, oxygen is exchanged for a waste gas called carbon dioxide.
925	4	Your bloodstream then carries this waste gas back to the lungs where it is removed from the blood stream and then exhaled.
925	5	Your lungs and respiratory system automatically perform this vital process, called gas exchange.
930	1	A magma chamber forms under the ground.
930	2	As the magma gets pressure it travels upwards.
930	3	The magma finds the weakest point in the volcano.
930	4	The magma under pressure erupts through that point.
930	5	The magma turns to lava in the air and travels down the volcano.
931	1	Magma rises through surrounding rock.
931	2	Gas bubbles form and expand, causing lots of pressure.
931	3	This pressure pushes the magma through weak spots in the earth's surface,.
931	4	Magma flows out as lava.
931	5	This can happen slowly or in a huge explosion.
935	1	Ocean waves hit land.
935	2	Ocean water pulls sand off of beaches.
935	3	Ocean water breaks rocks off of cliffs.
935	4	Ocean water carries sand and rocks into the ocean.
935	5	Sand and rocks go to other land or the bottom of the ocean.
936	1	Waves hit the coast.
936	2	Waves have energy that pushes the water and sediment.
936	3	The sediment can help erode land like sandpaper.
936	4	Water washes the sediment back.
936	5	Some sediment is left as sand.
938	1	Light energy is absorbed by chlorophyll in a plant.
938	2	The light energy is used to convert carbon dioxide.
938	3	The plant uses nutrients in the soil.
938	4	The plant uses carbon dioxide in the air to produce glucose.
938	5	The plant uses the glucose to give itself energy.
938	6	Oxygen is released as a by product.
939	1	Carbon dioxide from the air passes through small pores (holes) in the leaves.
939	2	These pores are called stomata.
939	3	Water is absorbed by the roots.
939	4	It passes through vessels in the stem on its way to the leaves.
939	5	Sunlight is absorbed by a green chemical in the leaves.
1046	1	Open the Dishwasher.
1046	2	Slide out the bottom rack.
1046	3	Take a dirty plate.
1046	4	Rinse the plate.
1046	5	Place the dish in the rack.
1046	6	Repeat leaving enough space for water to reach all items.
1046	7	Fill the soap cup.
1046	8	Turn on the dishwasher.
1047	1	Dirty dishes are rinsed.
1047	2	Placed into the dishwasher.
1047	3	A detergent is added to the detergent dispenser.
1047	4	The dishwasher is closed.
1047	5	The power is turned on.
1047	6	In about 1.5-2 hours, the dishes are clean.
1048	1	Rinse the dishes before placing them in a dishwasher.
1048	2	Load glasses and plastic wear on the top rack.
1048	3	Put plates, bowls, pots, and pans on the bottom rack.
1048	4	Place all the utensils in the utensil basket.
1048	5	Put detergent into the detergent holder.
1048	6	Close the door and push the start button.
1049	1	Water comes into contact with something made of iron.
1049	2	The water combines with carbon dioxide in the air to form carbonic acid.
1049	3	As the acid is formed, the iron starts to dissolve.
1049	4	Some of the water breaks down into hydrogen and oxygen.
1049	5	The free oxygen and dissolved iron bond together.
1049	6	They form iron oxide, which is rust.
1051	1	Iron is exposed to oxygen.
1051	2	Is exposed to air.
1051	3	A chemical reaction occurs.
1051	4	The iron starts to oxidize.
1051	5	The iron starts to rust.
1053	1	Sunlight passes through the glass into the greenhouse.
1053	2	The plants and floor absorb the the sunlight.
1053	3	The absorbed sunlight is converted to heat.
1053	4	The heat cannot escape the glass.
1053	5	The heat is trapped in the greenhouse.
1053	6	The hot air rises.
1053	7	The colder air at the top is pushed to the bottom.
1053	8	The colder air is then warmed by the floor and the plants.
1055	1	The roots are within the soil.
1055	2	Water and nutrients move from the soil into the root structure.
1055	3	The roots are selective on what can go through.
1055	4	Only wanted elements are passed to within the plant.
1055	5	The nutrients travels through the plants circulatory system.
1058	1	Water flows into the dishwasher.
1058	2	The dishwasher heats the water.
1058	3	The detergent dispenser opens at the right time.
1058	4	Water is shot through the jets to clean the dishes.
1058	5	The dirty water is drained.
1058	6	More water is sprayed to rinse the dishes.
1058	7	The water is drained again.
1058	8	The air is heated in the dishwasher to dry the dishes.
1059	1	Cold water taken in through a hose to the bottom.
1059	2	Heating element heats water.
1059	3	Pump forces water up in pipes connected to spinning paddles.
1059	4	The forced water makes paddles spin like a sprinkler.
1059	5	Water comes out of small holes in paddles.
1059	6	Water is collected and used again until dishes are clean.
1059	7	Water is drained through a filter.
1059	8	Filter collects particles of food.
1059	9	Water was so hot that it evaporates for dry dishes.
1060	1	Dirty dishes are placed in the dishwasher.
1060	2	The dishwasher is closed.
1060	3	The dishwasher heats water to a hotter temperature.
1060	4	The dishwasher directs water toward the dishes through jets.
1060	5	The dishwasher adds detergent.
1060	6	The dirty water drains out.
1060	7	The dishwasher sprays more water to rinse the dishes off.
1060	8	The water drains out again.
1060	9	The dishwasher directs warm air toward the dishes to dry them.
1060	10	The dishes can be removed.
1061	1	You must decide the purpose of the satellite.
1061	2	You must draw up a plan to what kind of orbit the satellite will travel.
1061	3	You make preparations for the rocket that will travel into space.
1061	4	Prepare the crew that will send it there.
1061	5	You begin the countdown date for the rocket.
1061	6	And then you send the rocket carrying the satellite into space.
1061	7	Once in orbit the satellite will be placed where it was planned.
1062	1	Build a satellite.
1062	2	Attach a rocket.
1062	3	Add rocket fuel.
1062	4	Launch rocket.
1062	5	Satellite goes into orbit.
1063	1	A satellite's need is determined.
1063	2	A group of people work to design a satellite capable of accomplishing the need.
1063	3	A team designs the physical structure of the satellite.
1063	4	A crew builds the physical satellite.
1063	5	The satellite is packed into a capsule.
1063	6	The satellite capsule is loaded onto a rocket.
1063	7	The rocket is launched into space.
1064	1	Spores are dispersed into the air by a mature mushroom.
1064	2	The spores fall to the ground.
1064	3	The spores germinate.
1064	4	The spores begin to grow mycelium.
1064	5	The mycelium begin to sprout a bud.
1064	6	A new mushroom is formed.
1065	1	Adult mushrooms produce spores.
1065	2	Release them into the air by process of sporulation.
1065	3	Spores are carried by the wind.
1065	4	Land in a hospitable growing environment.
1065	5	The spores germinate into the soil.
1065	6	The mushroom starts growing.
1065	7	The adult mushroom produce spores of its own to repeat the process.
1066	1	A mushroom gives off gills lined with basidia.
1066	2	The basidia gives off spores.
1066	3	The spores germinate.
1066	4	The spores create Hyphae.
1066	5	Multiple Hyphae meet and converge.
1066	6	They join with Mycelium.
1066	7	A hyphal knot forms in the ground.
1066	8	A primordia shoots out of the ground.
1066	9	A mushroom cap is formed.
1073	1	There is a rain cloud in the sky.
1073	2	Small bits of ice within the cloud bump each other.
1073	3	The collisions create electrical charge.
1073	4	Lighter, positively charged particles sink to the bottom of the cloud.
1073	5	Heavier, negatively charges particles rise to the top.
1073	6	When the positive and negative charges grow large enough, a giant spark, called lightning occurs.
1075	1	Ice forms inside a cloud.
1075	2	Ice inside the cloud bumps around and causes electrostatic charges.
1075	3	The cloud becomes a thundercloud.
1075	4	Electrostatic energy builds and forms a strong negative charge.
1075	5	Positive energy is attracted to the negative energy in the cloud.
1075	6	This positive energy gathers on the ground.
1075	7	The positive energy connects with the negative energy and forms lightning.
1077	1	The dna strand of a cell decides to replicate.
1077	2	Chemicals in the strand break up the helix.
1077	3	The helix is split into two.
1077	4	The helix forms as the basis of a new dna strand.
1077	5	The cell replicates.
1078	1	DNA replication is initiated by proteins.
1078	2	The hydrogen bonds that hold together a strand of DNA are broken.
1078	3	A polymerase reads each side of the strand.
1078	4	Adds complimentary nucleotides.
1078	5	Once all the bases are matched, the new DNA strand is formed.
1078	6	DNA ligase seals the new pieces into two new strands.
1080	1	Coal is put in a coal-fired steam station.
1080	2	Water is put in pipes in the coal-fired steam station.
1080	3	The coal is crushed.
1080	4	The coal is moved into a boiler along with hot air.
1080	5	The water is moving through pipes in the boiler.
1080	6	The steam from the water is blown against a turning mechanism.
1080	7	The force of the steam makes the mechanism turn.
1080	8	The mechanism generates electricity.
1081	1	Coal is burned in a boiler.
1081	2	Steam is produced under pressure.
1081	3	Flows into a turbine.
1081	4	The turbine spins.
1081	5	Creates electricity.
1083	1	First you dig a whole.
1083	2	You place a pumpkin seed in the hole.
1083	3	You put some dirt over the seed.
1083	4	You water the seed.
1083	5	The seed will sprout.
1083	6	A vine will grow.
1083	7	The vine will flower.
1083	8	Pumpkins will appear where the flowers were.
1084	1	Get some pumpkin seeds.
1084	2	Plant the pumpkin seeds in soil.
1084	3	Water the plant if it starts to dry out.
1084	4	Don't water directly on the leaves.
1084	5	Male flowers appear.
1084	6	Female flowers are open for one day.
1084	7	Pumpkins mature 85-125 days after planting.
1085	1	Pack up your camping gear, food, and clothes.
1085	2	Drive to your campsite.
1085	3	Set up your tent.
1085	4	Start a fire in the fire pit.
1085	5	Cook your food in the fire.
1085	6	Put the fire out when you are finished.
1085	7	Go to sleep.
1085	8	Wake up.
1085	9	Put away your tent.
1085	10	Drive home.
1086	1	One goes to a wilderness area.
1086	2	One sets up a tent.
1086	3	One puts their clothes, sleeping bag, etc. into the tent.
1086	4	One gathers firewood.
1086	5	One builds a fire for warmth, cooking, etc.
1087	1	You pack up your car with food, tents, sleeping bags, etc.
1087	2	Drive to your camping spot.
1087	3	Put up your tent.
1087	4	Hide your food from bears.
1087	5	Make a campfire.
1087	6	Roast marshmellows.
1087	7	Go to sleep in the tent.
1087	8	Wake up and enjoy nature.
1091	1	Begin the party.
1091	2	Partake in activities.
1091	3	Bring out the cake.
1091	4	Sing "Happy Birthday!".
1091	5	Blow out the candles.
1091	6	Eat the cake.
1091	7	Open the presents.
1094	1	A star forms.
1094	2	The star does not have enough mass to become a neutron star.
1094	3	The star goes through a change in its core and bonds helium to carbon and oxygen.
1094	4	The star becomes a red giant.
1094	5	A mass of carbon and oxygen builds up in the center of the star.
1094	6	The star sheds its outside layers and becomes a nebula.
1094	7	The star leaves behind the core which becomes a dwarf star.
1095	1	A star burns in space.
1095	2	Eventually it burns all its hydrogen.
1095	3	Becomes a red giant.
1095	4	Once the red giant burns itself out.
1095	5	The core of the star collapses.
1095	6	The gasses will start to disperse.
1095	7	Only the core is left.
1095	8	A white dwarf has been formed.
1096	1	A red giant burns mass.
1096	2	This mass creates high core temperatures.
1096	3	The mass decreases.
1096	4	The red giant can no longer fuse the carbon and oxygen in its center.
1096	5	The gravity of the star can no longer hold the outside layers.
1096	6	The layers break away.
1096	7	Only the inner core remains.
1096	8	This inner core is known as a white dwarf.
1099	1	You receive a vaccination through an injection or a nasal spray.
1099	2	The vaccine contains a weakened version of the virus or bacteria responsible for the disease.
1099	3	The body's immune system reacts to the virus or bacteria.
1099	4	The immune system creates antibodies to fight the virus or bacteria.
1099	5	The antibodies remain in the body.
1099	6	The antibodies are ready to fight the disease if the person is infected with the disease.
1265	1	The bird picks a tree.
1265	2	The bird collects twigs and other refuse.
1265	3	The bird makes a flat base with twigs.
1265	4	The bird makes sides with twigs and other things.
1265	5	The bird adds softer material to the inside.
1265	6	The nest is done.
1266	1	A bird picks a spot high spot, often in a tree.
1266	2	The bird collects bits of sticks and grass.
1266	3	The sticks and grasses are placed between support branches.
1266	4	Leaves, mud and spider webs are added to the sticks.
1266	5	The mud, leaves and webs glue the sticks together.
1266	6	The solid nest supports the eggs.
1273	1	A flowering plant has stamen and pistils.
1273	2	An insect ot bird lands on the plant.
1273	3	Some of the pollen sticks to it.
1273	4	The insect or bird travels to another plant of the same species.
1273	5	The pollen is tranferred to the new plant.
1290	1	Mix pancake mix with water.
1290	2	Heat a griddle.
1290	3	Pour a circle of batter in the griddle.
1290	4	When most of the bubbles pop on the surface, flip.
1290	5	Cook to desired color.
1290	6	Apply butter, syrup and enjoy.
1291	1	Mix flour, baking powder, sugar, and salt into a bowl.
1291	2	Mix in milk, eggs, and melted butter.
1291	3	Mix until smooth.
1291	4	Heat a griddle or frying pan to medium high.
1291	5	Pour batter onto the griddle.
1293	1	The carafe is filled with water.
1293	2	The water is poured into the machine at the back.
1293	3	Coffee beans are put into a grinder.
1293	4	The grinder is activated.
1293	5	A filter is put into the coffee maker.
1293	6	The ground coffee is put into the filter.
1293	7	Sometimes a bit of salt is added to the grounds to bring out flavor.
1293	8	The top of the machine is closed.
1293	9	The power is turned on.
1293	10	The water passes through the grounds and becomes coffee.
1294	1	The coffee pot is filled with water.
1294	2	Water is poured into the well of the machine.
1294	3	A filter is placed in the basket.
1294	4	Ground coffee is measured into the filter.
1294	5	Turning on the machine starts the water heating.
1294	6	The hot water rises up.
1294	7	The water drops into the ground coffee.
1294	8	The hot water passes through the grounds.
1294	9	The coffee drips into the pot from the basket.
1295	1	Place the water in a pot.
1295	2	Cover the pot with a slightly too large cover.
1295	3	Place a larger pot under the first.
1295	4	Heat water to evaporation.
1295	5	Water vapor will collect on the lid.
1295	6	Drip into the second pot as fresh water.
1295	7	Salt is left behind in the original pot.
1298	1	Blood carried into kidney by the renal artery.
1298	2	Nephrons in the kidney filter the blood.
1298	3	The waste that is filtered out mixes with water.
1298	4	Become urine.
1298	5	Ureters carry urine out of the kidneys.
1299	1	Blood enters the kidney.
1299	2	The blood travels into the neophrons.
1299	3	Waste is expelled via the neophrons.
1299	4	The waste goes to the bladder in the form of urine.
1299	5	The clean blood exits the kidneys.
